dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name,cost_per_lead,conversion_rate
11/24/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,26.58,70,4,5.71428571,1.0,Facebook,Focusing On University [ 4th Nov ],26.58,25.0
2/26/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Influencer_videoAd3,494.36,2443,14,0.5730659,1.0,Facebook,Marketing+MBA AP&TS - 240224,494.36,7.142857142857142
11/21/2023,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C14_Bridge-3YWP,964.56,2926,13,0.44%,2.0,LinkedIn,Not Defined,482.28,15.384615384615385
4/2/2024,USP_MS + Coop Campaign_240224,USP_Drexel_1_EWYL,3650.36,4388,63,1.43573382,10.0,Facebook,MS + Coop KA&TN Ad set - 240224,365.036,15.873015873015872
3/16/2024,USP_Webinar_070324,USP_RG_webinar_V2,2659.08,16456,53,0.32207098,5.0,Facebook,All India Study abroad Interest 070324,531.816,9.433962264150944
12/7/2023,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#8 ( Graphic ) - Study In The USA,529.56,1669,18,1.07849011,1.0,Facebook,Entrance Exam [ 31st Oct ],529.56,5.555555555555555
3/10/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Fairfield_MS-Marketing-2_5,419.27,2453,13,0.52996331,1.0,Facebook,Marketing+MBA All India - 240224,419.27,7.6923076923076925
11/21/2023,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#2 ( Graphic ) - State University Of New York,479.92,1244,8,0.64308682,1.0,Facebook,Related To Study In US [ 31st Oct ],479.92,12.5
3/13/2024,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,9747.96,53813,224,0.41625629,7.0,Facebook,MS + Coop All India Ad set - 240224,1392.5657142857142,3.125
3/10/2024,USP Study Abroad_Generic_240224,USP_shreya&steffi_VideoAd8,167.16,137,1,0.72992701,1.0,Facebook,AP&TS Generic Leads Ad Set_240224,167.16,100.0
4/4/2024,USP_MS + Coop Campaign_240224,USP_Drexel_1_EWYL,5068.69,3977,95,2.38873523,28.0,Facebook,MS + Coop KA&TN Ad set - 240224,181.02464285714285,29.47368421052631
4/10/2024,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,509.12,125,6,4.8,2.0,Facebook,All India Counselling Look-a-like_290224,254.56,33.33333333333333
4/12/2024,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,1130.21,3790,18,0.47493404,1.0,Facebook,All India Generic Leads Ad Set_240224,1130.21,5.555555555555555
11/29/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,91.59,111,5,4.5045045,2.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],45.795,40.0
11/26/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1425.93,7296,60,0.82236842,11.0,Facebook,Entrance Exam [ 31st Oct ],129.63,18.333333333333332
2/21/2024,USP_Program_Lead-gen_4_MAR&MBA_140223,USP_Fairfield_MS-Marketing_4,1636.87,7491,68,0.90775597,4.0,Facebook,India_Ex-APTNTSKA_Combined_Targeting,409.2175,5.88235294117647
2/21/2024,USP_Program_Higher Intent_No Logic_South-states_220124,USP_Influencer_videoAd4,97.17,266,5,1.87969925,2.0,Facebook,Related To Study In US_South-states,48.585,40.0
12/31/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1354.97,6089,85,1.39595993,6.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],225.82833333333335,7.0588235294117645
12/16/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#7 ( Graphic ) - Get A Free Pass,279.46,1161,3,0.25839793,1.0,Facebook,Related To Study In US [ 23rd Nov ],279.46,33.33333333333333
12/9/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#1 ( Graphic ) - Want To Build Your Career In The US?,284.96,619,4,0.64620355,1.0,Facebook,Entrance Exam [ 23rd Nov ],284.96,25.0
12/9/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,160.38,174,5,2.87356322,1.0,Facebook,Entrance Exam [ 23rd Nov ],160.38,20.0
12/4/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#2 ( Graphic ) - State University Of New York,326.45,590,15,2.54237288,2.0,Facebook,Focusing On University [ 23rd Nov ],163.225,13.333333333333334
12/4/2023,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,409.38,1451,10,0.68917988,1.0,Facebook,Focusing On University [ 4th Nov ],409.38,10.0
3/16/2024,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,5393.18,19204,95,0.49468861,16.0,Facebook,MS + Coop AP&TS Ad set - 240224,337.07375,16.842105263157894
2/5/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_3_Getpaid,617.66,2071,17,0.82085949,4.0,Facebook,Related To Study In US,154.415,23.52941176470588
3/28/2024,USP_MS + Coop Campaign_240224,USP_RIT_2_Repay,2232.43,218,7,3.21100917,12.0,Facebook,MS + Coop All India Ad set - 240224,186.03583333333333,171.42857142857142
2/16/2024,USP_Program_Higher Intent_No Logic_South-states_220124,#2 ( Graphic ) - State University Of New York,56.34,114,5,4.38596491,1.0,Facebook,Related To Study In US_South-states,56.34,20.0
12/5/2023,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#2 ( Graphic ) - State University Of New York,744.12,1095,21,1.91780822,2.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],372.06,9.523809523809524
11/14/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#2 ( Graphic ) - State University Of New York,379.77,728,26,3.57142857,3.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],126.58999999999999,11.538461538461538
1/5/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#10 ( Graphic ) - Get Into Top US Universitie,50.27,90,4,4.44444444,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],50.27,25.0
4/3/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_kavita&steffi_VideoAd6,8644.13,127912,563,0.44014635,23.0,Facebook,Marketing+MBA All India - 240224,375.83173913043476,4.085257548845471
4/3/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_shreya&steffi_VideoAd8,483.6,2203,9,0.40853382,2.0,Facebook,Marketing+MBA All India - 240224,241.8,22.22222222222222
2/1/2024,USP_Program_More-Volume_No Logic_India_220124,USP_Influencer_videoAd2,1365.53,18996,65,0.3421773,8.0,Facebook,Related To Study In US_India,170.69125,12.307692307692308
2/1/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,3625.51,17803,178,0.99983149,8.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],453.18875,4.49438202247191
2/1/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_5_MSIOT_INR,93.73,302,9,2.98013245,2.0,Facebook,Entrance Exam,46.865,22.22222222222222
12/7/2023,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1093.15,5191,62,1.19437488,2.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],546.575,3.225806451612903
12/28/2023,US_Pathway_2_Lead_gen_2_091123,USP_Program_Linkedin_Static_C15_RIT-Cost-white,593.43,5776,39,0.68%,1.0,LinkedIn,Not Defined,593.43,2.564102564102564
3/15/2024,USP_Webinar_070324,USP_RG_webinar_V2,1314.74,5749,39,0.67837885,7.0,Facebook,All India Study abroad Interest 070324,187.82,17.94871794871795
2/16/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,591.18,5582,28,0.50161233,3.0,Facebook,Entrance Exam,197.05999999999997,10.714285714285714
11/24/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1140.3,2529,113,4.46816924,11.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],103.66363636363636,9.734513274336283
4/3/2024,USP_Webinar_070324,USP_RG_webinar_V2,684.6,5896,47,0.79715061,2.0,Facebook,All India Study abroad Interest 070324,342.3,4.25531914893617
4/20/2024,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,726.8,3965,20,0.50441362,1.0,Facebook,USP-2_Data_Job-title_India_exclude_KATNTSAP,726.8,5.0
4/3/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,4604.98,26619,102,0.38318494,6.0,Facebook,KA&TN Generic Leads Ad Set_240224,767.4966666666666,5.88235294117647
3/7/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,1975.28,3590,33,0.91922006,3.0,Facebook,All India focusing on Uni Ad Set_060324,658.4266666666666,9.090909090909092
3/21/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_RG_VideoAd5,1276.44,6268,21,0.3350351,1.0,Facebook,Marketing+MBA KA&TN - 240224,1276.44,4.761904761904762
1/10/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,428.45,2054,13,0.63291139,2.0,Facebook,Related To Study In US [ 31st Oct ],214.225,15.384615384615385
3/14/2024,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,1798.78,398,8,2.01005025,4.0,Facebook,All India focusing on Uni Ad Set_060324,449.695,50.0
1/5/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,131.21,249,2,0.80321285,1.0,Facebook,Focusing On University [ 23rd Nov ],131.21,50.0
1/4/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,129.35,228,4,1.75438596,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],129.35,25.0
3/31/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,2021.12,18005,110,0.61094141,6.0,Facebook,All India focusing on Uni Ad Set_060324,336.8533333333333,5.454545454545454
3/5/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_kavita&steffi_VideoAd6,5371.37,49003,174,0.3550803,14.0,Facebook,Marketing+MBA AP&TS - 240224,383.6692857142857,8.045977011494253
3/9/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,304.85,436,8,1.83486239,1.0,Facebook,All India New enquiry list REM_290224,304.85,12.5
11/24/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#2 ( Graphic ) - State University Of New York,37.93,28,8,28.57142857,2.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],18.965,25.0
3/9/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_RG_VideoAd5,215.16,793,10,1.26103405,2.0,Facebook,Marketing+MBA KA&TN - 240224,107.58,20.0
1/23/2024,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C12_CW-3YWP,318.85,476,10,2.10%,1.0,LinkedIn,Not Defined,318.85,10.0
3/12/2024,USP_MS + Coop Campaign_240224,USP_kavita&steffi_VideoAd6,822.53,4451,21,0.47180409,3.0,Facebook,MS + Coop KA&TN Ad set - 240224,274.1766666666667,14.285714285714285
3/12/2024,USP_MS + Coop Campaign_240224,USP_shreya_VideoAd7,186.96,22,1,4.54545455,1.0,Facebook,MS + Coop All India Ad set - 240224,186.96,100.0
11/24/2023,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,793.29,1808,96,5.30973451,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],793.29,1.0416666666666665
3/25/2024,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C29_Rutgres_3YWP,728.07,1848,14,0.76%,1.0,LinkedIn,Not Defined,728.07,7.142857142857142
3/12/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_kavita&steffi_VideoAd6,3218.83,22392,85,0.37959986,2.0,Facebook,Marketing+MBA AP&TS - 240224,1609.415,2.3529411764705883
4/12/2024,USP_Webinar_070324,USP_Webinar_MSunder12Months,11641.06,51839,185,0.35687417,23.0,Facebook,All India Study abroad Interest 070324,506.13304347826084,12.432432432432433
4/12/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,5856.91,27697,92,0.33216594,10.0,Facebook,All India Generic Leads Ad Set_240224,585.691,10.869565217391305
3/8/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,3508.22,14692,51,0.34712769,2.0,Facebook,AP&TS Generic Leads Ad Set_240224,1754.11,3.9215686274509802
12/7/2023,xCBO - USP Masterclass Cold [ 7th Dec ] - Higher Intent - No Logic -  new link India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,24.93,119,2,1.68067227,1.0,Facebook,Entrance Exam [ 7th Dec ],24.93,50.0
1/4/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,97.41,323,2,0.61919505,1.0,Facebook,Related To Study In US [ 23rd Nov ],97.41,50.0
1/4/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#2 ( Graphic ) - State University Of New York,17.25,8,3,37.5,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],17.25,33.33333333333333
1/18/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,80.73,136,3,2.20588235,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],80.73,33.33333333333333
1/18/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,967.94,5339,29,0.54317288,2.0,Facebook,Related To Study In US [ 31st Oct ],483.97,6.896551724137931
4/3/2024,USP_MS + Coop Campaign_240224,USP_Drexel_EWYL_new-Webinar,571.71,771,21,2.72373541,5.0,Facebook,MS + Coop All India Ad set - 240224,114.34200000000001,23.809523809523807
2/16/2024,USP_Program_More-volume_With-Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,341.6,741,23,3.10391363,1.0,Facebook,Open Targeting - Advantage+ audience_India,341.6,4.3478260869565215
4/10/2024,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,138.29,158,3,1.89873418,1.0,Facebook,All India focusing on Uni Ad Set_060324,138.29,33.33333333333333
3/31/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Fairfield-MBA_2,1081.08,272,10,3.67647059,6.0,Facebook,Marketing+MBA All India - 240224,180.17999999999998,60.0
3/18/2024,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,2671.53,403,7,1.7369727,3.0,Facebook,All India Counselling Look-a-like_290224,890.5100000000001,42.857142857142854
12/6/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,495.13,2920,26,0.89041096,2.0,Facebook,Focusing On University [ 4th Nov ],247.565,7.6923076923076925
3/16/2024,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,288.67,937,13,1.38740662,1.0,Facebook,All India Generic Leads Ad Set_240224,288.67,7.6923076923076925
3/22/2024,USP Study Abroad_Generic_240224,USP_Webinar_without_GMAT/GRE,619.21,2590,10,0.38610039,2.0,Facebook,All India focusing on Uni Ad Set_060324,309.605,20.0
4/11/2024,USP_Webinar2_270324,USP_RG_webinar_V2,302.77,1867,22,1.17836101,1.0,Facebook,All India Webinar_270324,302.77,4.545454545454546
4/3/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Fairfield-MBA_2,850.34,355,6,1.69014085,2.0,Facebook,Marketing+MBA All India - 240224,425.17,33.33333333333333
12/5/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#8 ( Graphic ) - Study In The USA,7.51,16,1,6.25,1.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],7.51,100.0
3/24/2024,USP_Video_APTLTSKA_Lead-Gen_Custom-intent_050324,Steffi and Shreya,928.52,4072,110,2.70%,5.0,Google,Custom-Intent_Targeting,185.704,4.545454545454546
2/21/2024,USP_Program_Lead-gen_3_Co-op_140223,USP_RIT_4_EWYL_USD,44.65,113,2,1.7699115,1.0,Facebook,India_Ex-APTNTSKA_Combined_Targeting,44.65,50.0
11/11/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,411.88,825,5,0.60606061,1.0,Facebook,Focusing On University [ 4th Nov ],411.88,20.0
3/20/2024,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,324.35,92,3,3.26086957,1.0,Facebook,All India focusing on Uni Ad Set_060324,324.35,33.33333333333333
2/14/2024,USP_Program_Lead-gen_4_MAR&MBA_140223,USP_Fairfield_MS-Marketing-2_5,244.56,1379,8,0.58013053,1.0,Facebook,India_Exclude-Combined_Targeting-interest,244.56,12.5
12/6/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,50.68,33,3,9.09090909,1.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],50.68,33.33333333333333
4/4/2024,USP Study Abroad_Generic_240224,USP_S11_Rutgers,145.76,127,2,1.57480315,1.0,Facebook,All India focusing on Uni Ad Set_060324,145.76,50.0
3/13/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_kavita&steffi_VideoAd6,1829.5,15005,37,0.24658447,2.0,Facebook,Marketing+MBA AP&TS - 240224,914.75,5.405405405405405
3/13/2024,USP_MS + Coop Campaign_240224,USP_kavita&steffi_VideoAd6,753.02,6192,19,0.30684755,1.0,Facebook,MS + Coop AP&TS Ad set - 240224,753.02,5.263157894736842
12/15/2023,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India  new link,#6 ( Graphic ) - Master's Degree In 12 Months,395.11,2177,13,0.59715204,1.0,Facebook,Related To Study In US [ 7th Dec ],395.11,7.6923076923076925
3/24/2024,USP_MS + Coop Campaign_240224,USP_RG_VideoAd5,415.72,106,3,2.83018868,1.0,Facebook,MS + Coop KA&TN Ad set - 240224,415.72,33.33333333333333
3/22/2024,US_Pathway_2_Lead_gen_3_241123,USP_Program_Linkedin_Static_C9_Avg-Salary,346.64,1117,10,0.90%,1.0,LinkedIn,Not Defined,346.64,10.0
12/6/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1484.77,12358,53,0.42887199,7.0,Facebook,Entrance Exam [ 31st Oct ],212.10999999999999,13.20754716981132
12/31/2023,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#1 ( Graphic ) - Want To Build Your Career In The US?,42.76,4,2,50,1.0,Facebook,Entrance Exam [ 23rd Nov ],42.76,50.0
4/10/2024,USP_Webinar_070324,USP_Webinar_MSunder12Months,8087.52,38415,113,0.29415593,17.0,Facebook,All India Look-a-like of form fillers 180324,475.7364705882353,15.04424778761062
11/25/2023,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#6 ( Graphic ) - Master's Degree In 12 Months,831.86,5008,38,0.75878594,6.0,Facebook,Related To Study In US [ 23rd Nov ],138.64333333333335,15.789473684210526
2/28/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Fairfield_MS-Marketing_4,3777.03,18644,157,0.84209397,14.0,Facebook,Marketing+MBA All India - 240224,269.78785714285715,8.9171974522293
11/21/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,98.54,194,3,1.54639175,1.0,Facebook,Focusing On University [ 4th Nov ],98.54,33.33333333333333
12/6/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,144.45,525,3,0.57142857,1.0,Facebook,Focusing On University [ 23rd Nov ],144.45,33.33333333333333
12/31/2023,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,834.13,10285,43,0.41808459,6.0,Facebook,Entrance Exam [ 23rd Nov ],139.02166666666668,13.953488372093023
4/2/2024,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,163.21,19,3,15.78947368,1.0,Facebook,All India Counselling Look-a-like_290224,163.21,33.33333333333333
2/18/2024,USP_Program_Lead-gen_3_Co-op_140223,USP_Drexel_2_EM,369.18,614,5,0.81433225,1.0,Facebook,Location-TNKA_Combined_Targeting,369.18,20.0
2/17/2024,USP_Program_Lead-gen_2_Generic_140223,#6 ( Graphic ) - Master's Degree In 12 Months,1595.91,8966,41,0.45728307,3.0,Facebook,Location-TNKA_Combined_Targeting,531.97,7.317073170731707
4/12/2024,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,9329.14,29610,176,0.59439379,31.0,Facebook,All India Counselling Look-a-like_290224,300.94,17.613636363636363
4/4/2024,USP_Webinar_070324,USP_Webinar_MSunder12Months,10696.85,44670,195,0.43653459,22.0,Facebook,All India Look-a-like of form fillers 180324,486.2204545454546,11.282051282051283
2/16/2024,USP_Program_More-Volume_No Logic_South-states_220124,USP_Influencer_videoAd3,585.83,5274,17,0.32233599,1.0,Facebook,Entrance Exam_South States,585.83,5.88235294117647
3/18/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_kavita&steffi_VideoAd6,8320.32,87242,532,0.60979803,32.0,Facebook,Marketing+MBA All India - 240224,260.01,6.015037593984962
